CustomerId,Id,AttributeId,AttributeValueId,Name,Description,ShowOnPage,DisplayOrder,Value
24360,158780,5,8,Kanal kupca za cenovnik,,TRUE,1,2
24360,212846,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24360,477595,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
126363,242870,5,8,Kanal kupca za cenovnik,,TRUE,1,2
126363,242876,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
126363,471919,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18931,135806,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18931,224383,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18931,461458,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
23514,515712,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
23514,145599,5,8,Kanal kupca za cenovnik,,TRUE,1,3
23514,213399,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
23514,459105,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
14069,125791,5,8,Kanal kupca za cenovnik,,TRUE,1,1
14069,198723,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14069,459873,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22270,151142,5,8,Kanal kupca za cenovnik,,TRUE,1,1
22270,232443,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22270,490023,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13474,141051,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13474,221859,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13474,488974,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
3118,518155,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
3118,180500,5,8,Kanal kupca za cenovnik,,TRUE,1,4
3118,203554,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3118,458384,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
3331,154639,5,8,Kanal kupca za cenovnik,,TRUE,1,1
3331,242182,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3331,458962,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
8900,124458,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8900,195076,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8900,475614,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1920,118402,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1920,203681,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1920,475241,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
6438,122902,5,8,Kanal kupca za cenovnik,,TRUE,1,1
6438,224435,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
6438,460368,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
102019,179917,5,8,Kanal kupca za cenovnik,,TRUE,1,1
102019,234311,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
102019,476369,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
8712,133410,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8712,193504,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8712,475297,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5745,117365,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5745,199617,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5745,453418,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16182,518295,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
16182,127560,5,8,Kanal kupca za cenovnik,,TRUE,1,2
16182,226996,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16182,485934,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
40985,145166,5,8,Kanal kupca za cenovnik,,TRUE,1,1
40985,235858,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
40985,465316,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
117639,148612,5,8,Kanal kupca za cenovnik,,TRUE,1,2
117639,201102,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
117639,475213,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4877,146254,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4877,196411,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4877,488477,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5197,157284,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5197,217115,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5197,497590,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
37147,126698,5,8,Kanal kupca za cenovnik,,TRUE,1,4
37147,193059,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37147,474238,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56459,517096,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
56459,178417,5,8,Kanal kupca za cenovnik,,TRUE,1,2
56459,201427,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56459,488671,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
106584,152511,5,8,Kanal kupca za cenovnik,,TRUE,1,1
106584,213835,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
106584,464283,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
12862,129250,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12862,213373,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12862,476921,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52609,185035,5,8,Kanal kupca za cenovnik,,TRUE,1,2
52609,202883,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52609,460001,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
40181,132568,5,8,Kanal kupca za cenovnik,,TRUE,1,1
40181,216532,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
40181,494365,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
37126,119427,5,8,Kanal kupca za cenovnik,,TRUE,1,4
37126,236594,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37126,474134,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
3207,174217,5,8,Kanal kupca za cenovnik,,TRUE,1,1
3207,218386,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
3207,461402,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
27919,155271,5,8,Kanal kupca za cenovnik,,TRUE,1,1
27919,225355,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
27919,476455,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
10034,142027,5,8,Kanal kupca za cenovnik,,TRUE,1,1
10034,196263,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
10034,458422,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
130601,521683,5,8,Kanal kupca za cenovnik,,TRUE,1,1
130601,521700,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
130601,521813,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
34054,521267,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
34054,185761,5,8,Kanal kupca za cenovnik,,TRUE,1,1
34054,217382,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
34054,459898,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
18885,139182,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18885,194839,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18885,502565,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11493,117987,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11493,232449,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11493,498409,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5350,137550,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5350,199840,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5350,500336,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
55306,159596,5,8,Kanal kupca za cenovnik,,TRUE,1,1
55306,223894,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
55306,491274,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18055,116903,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18055,221011,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18055,475176,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
14216,119736,5,8,Kanal kupca za cenovnik,,TRUE,1,1
14216,222304,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14216,499511,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
20854,137442,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20854,203904,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20854,487906,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1783,153801,5,8,Kanal kupca za cenovnik,,TRUE,1,1
1783,214347,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1783,477943,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
122853,518132,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
122853,184567,5,8,Kanal kupca za cenovnik,,TRUE,1,3
122853,215133,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
122853,486549,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
121608,181879,5,8,Kanal kupca za cenovnik,,TRUE,1,1
121608,207909,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
121608,487830,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16824,142296,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16824,210114,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16824,485277,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
531,175213,5,8,Kanal kupca za cenovnik,,TRUE,1,1
531,201258,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
531,474287,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
50206,152100,5,8,Kanal kupca za cenovnik,,TRUE,1,1
50206,223992,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50206,471694,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
19821,128121,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19821,238221,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19821,469755,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12211,140514,5,8,Kanal kupca za cenovnik,,TRUE,1,1
12211,213804,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12211,494805,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
37665,119281,5,8,Kanal kupca za cenovnik,,TRUE,1,4
37665,205855,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37665,479092,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
9853,151510,5,8,Kanal kupca za cenovnik,,TRUE,1,1
9853,222675,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
9853,498122,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13238,125074,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13238,229834,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13238,459612,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
46755,176973,5,8,Kanal kupca za cenovnik,,TRUE,1,1
46755,197297,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
46755,497279,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
15245,185237,5,8,Kanal kupca za cenovnik,,TRUE,1,1
15245,238425,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
15245,465670,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
116869,155212,5,8,Kanal kupca za cenovnik,,TRUE,1,1
116869,236455,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
116869,465046,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
56316,125175,5,8,Kanal kupca za cenovnik,,TRUE,1,1
56316,232664,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
56316,493961,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5105,144841,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5105,197387,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5105,489846,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
20366,158347,5,8,Kanal kupca za cenovnik,,TRUE,1,1
20366,206364,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
20366,502880,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
41262,116980,5,8,Kanal kupca za cenovnik,,TRUE,1,1
41262,226744,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
41262,467840,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13440,175170,5,8,Kanal kupca za cenovnik,,TRUE,1,1
13440,205109,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13440,479938,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
26234,118421,5,8,Kanal kupca za cenovnik,,TRUE,1,1
26234,228486,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
26234,463348,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4990,118929,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4990,218472,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4990,490237,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
55596,156987,5,8,Kanal kupca za cenovnik,,TRUE,1,1
55596,197119,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
55596,486896,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52610,129594,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52610,235673,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52610,474063,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
10765,181831,5,8,Kanal kupca za cenovnik,,TRUE,1,1
10765,225800,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
10765,496433,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
19347,122676,5,8,Kanal kupca za cenovnik,,TRUE,1,1
19347,217624,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
19347,499951,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
30105,146980,5,8,Kanal kupca za cenovnik,,TRUE,1,1
30105,214386,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
30105,454371,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
50868,175604,5,8,Kanal kupca za cenovnik,,TRUE,1,1
50868,220880,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50868,453960,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
24767,179821,5,8,Kanal kupca za cenovnik,,TRUE,1,2
24767,192218,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24767,463768,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
50404,147493,5,8,Kanal kupca za cenovnik,,TRUE,1,3
50404,202331,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
50404,501394,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
41001,158400,5,8,Kanal kupca za cenovnik,,TRUE,1,1
41001,220355,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
41001,486283,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18980,142002,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18980,239301,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18980,475285,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
126278,189887,5,8,Kanal kupca za cenovnik,,TRUE,1,1
126278,241562,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
126278,490972,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
37329,180774,5,8,Kanal kupca za cenovnik,,TRUE,1,1
37329,209883,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
37329,464007,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
51779,128769,5,8,Kanal kupca za cenovnik,,TRUE,1,1
51779,215369,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
51779,481068,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
54237,518796,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
54237,174549,5,8,Kanal kupca za cenovnik,,TRUE,1,3
54237,227282,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54237,460177,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
62293,133125,5,8,Kanal kupca za cenovnik,,TRUE,1,1
62293,227237,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
62293,471414,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
22595,175400,5,8,Kanal kupca za cenovnik,,TRUE,1,2
22595,211523,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
22595,468949,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
5111,120074,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5111,231741,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5111,460939,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16321,148007,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16321,212903,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16321,464940,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
8970,145849,5,8,Kanal kupca za cenovnik,,TRUE,1,1
8970,209345,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
8970,452440,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
58055,177152,5,8,Kanal kupca za cenovnik,,TRUE,1,1
58055,207964,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
58055,491409,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
38845,120173,5,8,Kanal kupca za cenovnik,,TRUE,1,1
38845,197002,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38845,466353,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
128791,510659,5,8,Kanal kupca za cenovnik,,TRUE,1,1
128791,510662,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
128791,510690,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
2243,119829,5,8,Kanal kupca za cenovnik,,TRUE,1,1
2243,214039,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
2243,486344,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
35756,121505,5,8,Kanal kupca za cenovnik,,TRUE,1,1
35756,205291,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
35756,503111,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11041,133690,5,8,Kanal kupca za cenovnik,,TRUE,1,1
11041,200173,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11041,495699,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16232,126029,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16232,230041,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16232,467674,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
52578,150379,5,8,Kanal kupca za cenovnik,,TRUE,1,1
52578,217736,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
52578,484318,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
54871,175308,5,8,Kanal kupca za cenovnik,,TRUE,1,2
54871,196881,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
54871,453831,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
5301,120317,5,8,Kanal kupca za cenovnik,,TRUE,1,1
5301,193692,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
5301,479625,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
29254,120487,5,8,Kanal kupca za cenovnik,,TRUE,1,1
29254,231993,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
29254,484260,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
9745,131639,5,8,Kanal kupca za cenovnik,,TRUE,1,1
9745,195139,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
9745,487118,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
7436,154335,5,8,Kanal kupca za cenovnik,,TRUE,1,1
7436,210626,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
7436,492179,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
51377,140181,5,8,Kanal kupca za cenovnik,,TRUE,1,1
51377,194935,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
51377,472327,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
53774,117012,5,8,Kanal kupca za cenovnik,,TRUE,1,1
53774,206131,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
53774,461052,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
18861,155530,5,8,Kanal kupca za cenovnik,,TRUE,1,1
18861,226252,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
18861,496665,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
119492,187052,5,8,Kanal kupca za cenovnik,,TRUE,1,1
119492,233539,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
119492,486003,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
12655,517520,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
12655,143144,5,8,Kanal kupca za cenovnik,,TRUE,1,2
12655,223249,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
12655,475560,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
116697,134870,5,8,Kanal kupca za cenovnik,,TRUE,1,1
116697,200531,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
116697,490457,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
38173,118659,5,8,Kanal kupca za cenovnik,,TRUE,1,1
38173,236436,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
38173,487604,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
1692,517959,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
1692,125380,5,8,Kanal kupca za cenovnik,,TRUE,1,2
1692,218083,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
1692,454867,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
55646,157846,5,8,Kanal kupca za cenovnik,,TRUE,1,3
55646,231659,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
55646,469862,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
17153,118979,5,8,Kanal kupca za cenovnik,,TRUE,1,1
17153,197638,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
17153,492520,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
14026,122288,5,8,Kanal kupca za cenovnik,,TRUE,1,1
14026,224672,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
14026,493985,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
7431,160232,5,8,Kanal kupca za cenovnik,,TRUE,1,1
7431,223556,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
7431,478815,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
4754,135943,5,8,Kanal kupca za cenovnik,,TRUE,1,1
4754,214807,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
4754,490613,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
24200,128525,5,8,Kanal kupca za cenovnik,,TRUE,1,1
24200,201410,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
24200,490963,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
11579,160599,5,8,Kanal kupca za cenovnik,,TRUE,1,3
11579,232278,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
11579,478114,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
53972,519553,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
53972,142692,5,8,Kanal kupca za cenovnik,,TRUE,1,2
53972,232381,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
53972,502892,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
49560,126986,5,8,Kanal kupca za cenovnik,,TRUE,1,1
49560,217081,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
49560,483786,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
16859,150267,5,8,Kanal kupca za cenovnik,,TRUE,1,1
16859,198863,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
16859,453913,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Ne
13082,516862,17,41,Relevantan kupac,,TRUE,0,Relevantan kupac
13082,185151,5,8,Kanal kupca za cenovnik,,TRUE,1,3
13082,228011,8,17,Ugovor,Da li kupac ima ugovor,TRUE,1,Ne
13082,485639,4,6,Eshop kupac,Kupac koji ima nalog na Eshop-u,TRUE,1,Da
19409,154159,5,8,Kanal kupca za cenovnik,,TRUE,1,1
