CustomerId,CategoryOfItemsId,Turnover,Potential,UnusedPotential,NoOfItems,Name
41530,7975,0,5464.3,5464.3,0,Montaža stolarije
41530,7998,1789.9,11122.05,9332.15,1,RUČNI ALAT
41530,8062,18132.04,0,0,0,Radna odela - Zaštita na radu
1308,7806,37412.96,179562.99,142150.03,4,Rukavice - Zaštita na radu
1308,7808,32765,95007.1,62242.1,2,Burgije za metal              
1308,7815,0,180534.62,180534.62,0,Radna odeća -Zaštita na radu
1308,7820,29990,200313.9,170323.9,1,MASTER mašine                 
1308,7831,0,94176.31,94176.31,0,Odmašćivači                   
1308,7838,0,92511.66,92511.66,0,Papiri za brisanje            
1308,7839,5481.28,0,0,0,Lepkovi                       
1308,7841,2771.47,98297.43,95525.96,1,DIN program                   
1308,7853,5173.7,164315.36,159141.66,1,Rezne ploče          
1308,7859,192577.48,544670.85,352093.37,5,Podmazivači                   
1308,7862,9053.27,117818.78,108765.51,11,Mašinski navoj                
1308,7867,15462.46,121860.72,106398.26,3,DOS lepkovi i Super RTV       
1308,7885,2155.55,0,0,0,"Pištolji za sprej boce, kartuš"
1308,7909,423501.42,423501.42,0,27,Cipele - Zaštita na radu
1308,7989,748.29,0,0,0,Coolius Potrošno
1308,7998,268658.52,728903.15,460244.63,30,RUČNI ALAT
1308,8059,13542.15,93355.9,79813.75,1,Čistač kočnica
1308,8062,0,146581.77,146581.77,0,Radna odela - Zaštita na radu
43469,7805,0,92649.96,92649.96,0,K+D/MS Polimeri               
43469,7806,0,40581.14,40581.14,0,Rukavice - Zaštita na radu
43469,7815,0.5,272341.38,272340.88,1,Radna odeća -Zaštita na radu
43469,7819,0,39260.03,39260.03,0,PUR pene                      
43469,7820,0,60905.28,60905.28,0,MASTER mašine                 
43469,7836,0,39640.44,39640.44,0,"Ankeri, tiplovi               "
43469,7838,4286.28,0,0,0,Papiri za brisanje            
43469,7853,0,20113.61,20113.61,0,Rezne ploče          
43469,7884,0,24706.37,24706.37,0,Silikoni                      
43469,7893,0,25097.81,25097.81,0,Bašta - motorni program
43469,7908,34143.74,34143.74,0,1,Masti                         
43469,7909,0,372976.27,372976.27,0,Cipele - Zaštita na radu
43469,7911,0,18950.33,18950.33,0,Zavarivanje - Elektrode - osno
43469,7998,0,44251.65,44251.65,0,RUČNI ALAT
43469,8059,8799.84,22618.72,13818.88,1,Čistač kočnica
43469,8062,0,15214.41,15214.41,0,Radna odela - Zaštita na radu
6966,7800,25804.35,25804.35,0,13,Sijalice                      
6966,7806,0,18877.7,18877.7,0,Rukavice - Zaštita na radu
6966,7809,2878,0,0,0,"Ostali rezni alat (ureznice, n"
6966,7815,15874.6,29744.65,13870.05,8,Radna odeća -Zaštita na radu
6966,7820,8990,47421.86,38431.86,1,MASTER mašine                 
6966,7859,0,22268.75,22268.75,0,Podmazivači                   
6966,7860,0,15597.34,15597.34,0,Radionička oprema             
6966,7889,10520,22535.84,12015.84,1,Čišćenje ruku                 
6966,7895,302.72,0,0,0,Oprema i sprej za zavarivanje 
6966,7897,2467.9,0,0,0,Zavarivanje - Žica za zavariva
6966,7900,0,48462.5,48462.5,0,Antifriz                      
6966,7904,0,67058.56,67058.56,0,Triathlon                     
6966,7909,9880.5,30324.34,20443.84,2,Cipele - Zaštita na radu
6966,7973,117.93,20400.63,20282.7,1,RADNE LAMPE I REFLEKTORI
6966,7988,19180,27497.04,8317.04,1,Freon
6966,7998,39607.71,87035.2,47427.49,19,RUČNI ALAT
6966,8055,0,13721.99,13721.99,0,Auto Stakla- Lepak i Alat
6966,8059,50597.76,144499.95,93902.19,1,Čistač kočnica
6966,8062,18132.8,0,0,0,Radna odela - Zaštita na radu
102860,7805,0,2419.82,2419.82,0,K+D/MS Polimeri               
102860,7806,0,1827.56,1827.56,0,Rukavice - Zaštita na radu
102860,7815,0,2020.78,2020.78,0,Radna odeća -Zaštita na radu
102860,7820,0,2155.75,2155.75,0,MASTER mašine                 
102860,7831,0,689.51,689.51,0,Odmašćivači                   
102860,7838,0,587.34,587.34,0,Papiri za brisanje            
102860,7853,0,1130.45,1130.45,0,Rezne ploče          
102860,7859,0,2604.83,2604.83,0,Podmazivači                   
102860,7867,0,954.33,954.33,0,DOS lepkovi i Super RTV       
102860,7895,0,712.13,712.13,0,Oprema i sprej za zavarivanje 
102860,7909,4119.96,4119.96,0,1,Cipele - Zaštita na radu
102860,7911,0,578.38,578.38,0,Zavarivanje - Elektrode - osno
102860,7998,0,2506.55,2506.55,0,RUČNI ALAT
102860,8059,0,577.6,577.6,0,Čistač kočnica
102860,8062,0,1430.46,1430.46,0,Radna odela - Zaštita na radu
22251,7803,23.4,0,0,0,Ostalo                        
22251,7805,0,16291.94,16291.94,0,K+D/MS Polimeri               
22251,7806,0,25253.47,25253.47,0,Rukavice - Zaštita na radu
22251,7809,0,12576.66,12576.66,0,"Ostali rezni alat (ureznice, n"
22251,7815,3590,51415.8,47825.8,1,Radna odeća -Zaštita na radu
22251,7820,0,34126.91,34126.91,0,MASTER mašine                 
22251,7831,0,11665.38,11665.38,0,Odmašćivači                   
22251,7838,0,14011.23,14011.23,0,Papiri za brisanje            
22251,7859,0,14455.77,14455.77,0,Podmazivači                   
22251,7860,0,15139.25,15139.25,0,Radionička oprema             
22251,7866,0,11490.36,11490.36,0,Čišćenje i nega površina      
22251,7904,0,36596.76,36596.76,0,Triathlon                     
22251,7908,0,16591.17,16591.17,0,Masti                         
22251,7909,11969.7,46952.29,34982.59,3,Cipele - Zaštita na radu
22251,7998,2699.4,96144.79,93445.39,2,RUČNI ALAT
22251,8057,12379.9,12379.9,0,2,Pantalone - Zaštita na radu
22251,8059,4776,0,0,0,Čistač kočnica
10502,7805,105216.05,147180.05,41964,2,K+D/MS Polimeri               
10502,7806,0,67998.81,67998.81,0,Rukavice - Zaštita na radu
10502,7807,7825.16,0,0,0,Zaštita glave - Zaštita na radu
10502,7810,14126.49,52456.25,38329.76,1,Lamelarni brusni diskovi      
10502,7815,0,93781.65,93781.65,0,Radna odeća -Zaštita na radu
10502,7819,0,42906.71,42906.71,0,PUR pene                      
10502,7820,317.39,83485.6,83168.21,1,MASTER mašine                 
10502,7821,2884,0,0,0,Samobušeći vijci              
10502,7822,4969.94,0,0,0,"Zaštita od korozije, Grundfarb"
10502,7836,0,67882.69,67882.69,0,"Ankeri, tiplovi               "
10502,7853,33134.52,73529.18,40394.66,2,Rezne ploče          
10502,7862,57997.1,57997.1,0,5,Mašinski navoj                
10502,7877,6624.1,0,0,0,Kablovske vezice              
10502,7885,1819.53,0,0,0,"Pištolji za sprej boce, kartuš"
10502,7889,1025.64,0,0,0,Čišćenje ruku                 
10502,7895,24013.04,85958.43,61945.39,4,Oprema i sprej za zavarivanje 
10502,7897,0,126746.75,126746.75,0,Zavarivanje - Žica za zavariva
10502,7898,0,104830.02,104830.02,0,Zavarivanje - Aparati za zavar
10502,7909,8769.6,103165.05,94395.45,2,Cipele - Zaštita na radu
10502,7998,53340.9,87449.44,34108.54,6,RUČNI ALAT
10502,8062,12359.9,72772.53,60412.63,6,Radna odela - Zaštita na radu
1649,7800,82871.26,939109.62,856238.36,2,Sijalice                      
1649,7806,0,1480532.88,1480532.88,0,Rukavice - Zaštita na radu
1649,7808,1164437.77,2043931.43,879493.66,47,Burgije za metal              
1649,7815,1942275.75,1942275.75,0,23,Radna odeća -Zaštita na radu
1649,7820,150971.96,2250321.11,2099349.15,1,MASTER mašine                 
1649,7853,175208.55,1583680.98,1408472.43,3,Rezne ploče          
1649,7860,2403.16,941591.77,939188.61,1,Radionička oprema             
1649,7863,0,1745861.15,1745861.15,0,Brisači auto stakla           
1649,7870,127167.18,1182827.36,1055660.18,6,Izolir i vulkanizirajuće trake
1649,7893,0,777672.97,777672.97,0,Bašta - motorni program
1649,7895,756287.64,1205315.2,449027.56,13,Oprema i sprej za zavarivanje 
1649,7898,791867.87,3107834.81,2315966.94,5,Zavarivanje - Aparati za zavar
1649,7904,0,730202.35,730202.35,0,Triathlon                     
1649,7909,0,1241858.81,1241858.81,0,Cipele - Zaštita na radu
1649,7998,638018.21,3148733.52,2510715.31,23,RUČNI ALAT
34785,7806,0,43908.18,43908.18,0,Rukavice - Zaštita na radu
34785,7808,0,29392.4,29392.4,0,Burgije za metal              
34785,7815,46592.26,140341.58,93749.32,5,Radna odeća -Zaštita na radu
34785,7820,0,69541.92,69541.92,0,MASTER mašine                 
34785,7836,0,37307.43,37307.43,0,"Ankeri, tiplovi               "
34785,7842,0,35552.16,35552.16,0,Građevinske burgije           
34785,7849,0,31489.54,31489.54,0,Protivpožarna zaštita
34785,7862,0,51716.17,51716.17,0,Mašinski navoj                
34785,7877,0,34858.24,34858.24,0,Kablovske vezice              
34785,7909,0,117787.51,117787.51,0,Cipele - Zaštita na radu
34785,7982,0,85505.9,85505.9,0,Navojne štangle
34785,7983,0,58727.7,58727.7,0,Varifix
34785,7998,46219.12,61071.96,14852.84,7,RUČNI ALAT
34785,8057,30730,30730,0,2,Pantalone - Zaštita na radu
34785,8062,0,55447.89,55447.89,0,Radna odela - Zaštita na radu
99027,7806,2079.92,49805.85,47725.93,3,Rukavice - Zaštita na radu
99027,7815,0,45736.44,45736.44,0,Radna odeća -Zaštita na radu
99027,7820,0,50592.12,50592.12,0,MASTER mašine                 
99027,7838,12763.71,31684.95,18921.24,1,Papiri za brisanje            
99027,7843,12130.82,0,0,0,Obrada materijala (najlonski d
99027,7853,0,32994.95,32994.95,0,Rezne ploče          
99027,7859,7191.53,48944.91,41753.38,1,Podmazivači                   
99027,7860,25990,25990,0,2,Radionička oprema             
99027,7867,0,31368.92,31368.92,0,DOS lepkovi i Super RTV       
99027,7877,0,27574.93,27574.93,0,Kablovske vezice              
99027,7900,0,33791.81,33791.81,0,Antifriz                      
99027,7908,0,79201.23,79201.23,0,Masti                         
99027,7909,0,107708.22,107708.22,0,Cipele - Zaštita na radu
99027,7998,0,114416.48,114416.48,0,RUČNI ALAT
99027,8059,9552.08,67580.74,58028.66,1,Čistač kočnica
99027,8062,0,39605.6,39605.6,0,Radna odela - Zaštita na radu
44554,7806,95766.83,95766.83,0,2,Rukavice - Zaštita na radu
44554,7815,0,117903.63,117903.63,0,Radna odeća -Zaštita na radu
44554,7820,27980,131884.81,103904.81,1,MASTER mašine                 
44554,7838,11212.5,96617.31,85404.81,1,Papiri za brisanje            
44554,7853,27888.07,65339.25,37451.18,2,Rezne ploče          
44554,7859,51093.71,143722.71,92629,5,Podmazivači                   
44554,7860,2808.14,100017,97208.86,1,Radionička oprema             
44554,7867,0,82915.12,82915.12,0,DOS lepkovi i Super RTV       
44554,7897,14945.4,0,0,0,Zavarivanje - Žica za zavariva
44554,7904,0,70235.71,70235.71,0,Triathlon                     
44554,7908,0,175815.39,175815.39,0,Masti                         
44554,7909,72032.2,385052.24,313020.04,11,Cipele - Zaštita na radu
44554,7986,0,90275.5,90275.5,0,Hidraulična ulja
44554,7998,13930,273231.8,259301.8,2,RUČNI ALAT
44554,8059,4518.45,90002.64,85484.19,1,Čistač kočnica
44554,8062,0,92455.86,92455.86,0,Radna odela - Zaštita na radu
24202,7800,0,30536.1,30536.1,0,Sijalice                      
24202,7806,0,10567.12,10567.12,0,Rukavice - Zaštita na radu
24202,7815,0,4834.44,4834.44,0,Radna odeća -Zaštita na radu
24202,7859,0,4161.94,4161.94,0,Podmazivači                   
24202,7863,0,28447,28447,0,Brisači auto stakla           
24202,7869,0,3811.88,3811.88,0,"Šelne za creva, ZEBRA         "
24202,7871,0,2662.74,2662.74,0,WOW i Klima stanice                        
24202,7874,0,6008.54,6008.54,0,"Creva za gorivo, PVC creva    "
24202,7900,0,22349.53,22349.53,0,Antifriz                      
24202,7904,0,2755.26,2755.26,0,Triathlon                     
24202,7905,5744.82,5744.82,0,2,Sredstva za negu i održavanje 
24202,7909,0,8497.01,8497.01,0,Cipele - Zaštita na radu
24202,7998,0,10828.19,10828.19,0,RUČNI ALAT
24202,8057,0,5124.65,5124.65,0,Pantalone - Zaštita na radu
24202,8059,4296,31764.6,27468.6,1,Čistač kočnica
52475,7806,2282.42,47839.73,45557.31,5,Rukavice - Zaštita na radu
52475,7807,705.37,0,0,0,Zaštita glave - Zaštita na radu
52475,7808,2151,23228.05,21077.05,4,Burgije za metal              
52475,7809,0,28357.51,28357.51,0,"Ostali rezni alat (ureznice, n"
52475,7815,11361.1,239537.97,228176.87,7,Radna odeća -Zaštita na radu
52475,7820,0,177983.17,177983.17,0,MASTER mašine                 
52475,7836,38985.62,38985.62,0,2,"Ankeri, tiplovi               "
52475,7849,0,59494.79,59494.79,0,Protivpožarna zaštita
52475,7862,2657.18,51919.19,49262.01,3,Mašinski navoj                
52475,7865,0,44546.16,44546.16,0,Šelne sa gumom i instalacije
52475,7884,7470,0,0,0,Silikoni                      
52475,7909,0,176185.28,176185.28,0,Cipele - Zaštita na radu
52475,7982,8064,38297.65,30233.65,1,Navojne štangle
52475,7983,0,24745.16,24745.16,0,Varifix
52475,7998,8985.9,176562.68,167576.78,5,RUČNI ALAT
52475,8057,4753,51829.87,47076.87,1,Pantalone - Zaštita na radu
52475,8062,0,26185.56,26185.56,0,Radna odela - Zaštita na radu
98726,7806,178242.37,193768.05,15525.68,5,Rukavice - Zaštita na radu
98726,7808,0,273637.88,273637.88,0,Burgije za metal              
98726,7810,0,371669.39,371669.39,0,Lamelarni brusni diskovi      
98726,7820,84641.21,417516.67,332875.46,4,MASTER mašine                 
98726,7821,0,137398.89,137398.89,0,Samobušeći vijci              
98726,7822,0,208691.63,208691.63,0,"Zaštita od korozije, Grundfarb"
98726,7824,0,472506.6,472506.6,0,"Nitne (blind, sa navojem)     "
98726,7825,0,238546.51,238546.51,0,Industrija WIS                
98726,7838,0,290734.18,290734.18,0,Papiri za brisanje            
98726,7843,2998.5,192484.99,189486.49,1,Obrada materijala (najlonski d
98726,7862,0,1528872.63,1528872.63,0,Mašinski navoj                
98726,7877,0,254281.86,254281.86,0,Kablovske vezice              
98726,7881,0,707623.31,707623.31,0,"Kablovske stopice, kleme, leml"
98726,7895,217669.2,217669.2,0,4,Oprema i sprej za zavarivanje 
98726,7998,0,333285.31,333285.31,0,RUČNI ALAT
98726,8062,93157.35,0,0,0,Radna odela - Zaštita na radu
23415,7798,20150.2,24311.47,4161.27,5,Brzomontirajući tiplovi       
23415,7806,0,19669.87,19669.87,0,Rukavice - Zaštita na radu
23415,7815,35.57,23379.27,23343.7,1,Radna odeća -Zaštita na radu
23415,7819,42026.64,68700.68,26674.04,2,PUR pene                      
23415,7846,2182.4,0,0,0,Elastični tiplovi i Turbo vijc
23415,7852,0,33773.94,33773.94,0,ZEBRA Shark tiplovi           
23415,7856,12401.61,19118.44,6716.83,11,Vijci za drvo                 
23415,7865,0,15484.15,15484.15,0,Šelne sa gumom i instalacije
23415,7870,0,48513.54,48513.54,0,Izolir i vulkanizirajuće trake
23415,7881,0,27631.93,27631.93,0,"Kablovske stopice, kleme, leml"
23415,7882,34257.38,34257.38,0,2,Sanitar - Daske za WC
23415,7884,33116.16,33147.76,31.6,5,Silikoni                      
23415,7892,0,18302.38,18302.38,0,Sanitar - Tuš program/razno
23415,7893,0,57863.95,57863.95,0,Bašta - motorni program
23415,7909,0,19054.87,19054.87,0,Cipele - Zaštita na radu
23415,7998,0,15138.88,15138.88,0,RUČNI ALAT
16118,7805,4070.86,0,0,0,K+D/MS Polimeri               
16118,7806,17289.77,123542.89,106253.12,4,Rukavice - Zaštita na radu
16118,7807,6596.95,0,0,0,Zaštita glave - Zaštita na radu
16118,7810,0,37891.97,37891.97,0,Lamelarni brusni diskovi      
16118,7815,0,58017.89,58017.89,0,Radna odeća -Zaštita na radu
16118,7820,0,47370.85,47370.85,0,MASTER mašine                 
16118,7836,0,66374.48,66374.48,0,"Ankeri, tiplovi               "
16118,7853,3370.77,46844.64,43473.87,1,Rezne ploče          
16118,7859,0,85252.82,85252.82,0,Podmazivači                   
16118,7862,0,54096.71,54096.71,0,Mašinski navoj                
16118,7885,5403.76,0,0,0,"Pištolji za sprej boce, kartuš"
16118,7889,12519.02,85124.03,72605.01,2,Čišćenje ruku                 
16118,7895,0,39767.31,39767.31,0,Oprema i sprej za zavarivanje 
16118,7898,0,53886.83,53886.83,0,Zavarivanje - Aparati za zavar
16118,7909,9244.56,179951.99,170707.43,3,Cipele - Zaštita na radu
16118,7998,104923.67,104923.67,0,4,RUČNI ALAT
16118,7999,2669.7,0,0,0,Auto specijal
16118,8059,9816,67923.52,58107.52,1,Čistač kočnica
16118,8061,555.36,0,0,0,Jednokratne rukavice - Zaštita na radu
16118,8062,0,73618.16,73618.16,0,Radna odela - Zaštita na radu
24517,7806,0,21396.84,21396.84,0,Rukavice - Zaštita na radu
24517,7808,13169.96,13169.96,0,15,Burgije za metal              
24517,7819,0,23905.71,23905.71,0,PUR pene                      
24517,7834,0,14821.58,14821.58,0,"Bašta - Konektori, Ventili, Slavine"
24517,7853,0,21696.17,21696.17,0,Rezne ploče          
24517,7856,0,9134.5,9134.5,0,Vijci za drvo                 
24517,7862,0,13327.78,13327.78,0,Mašinski navoj                
24517,7870,1909.25,13085.93,11176.68,4,Izolir i vulkanizirajuće trake
24517,7884,0,9902.78,9902.78,0,Silikoni                      
24517,7893,0,77558.66,77558.66,0,Bašta - motorni program
24517,7909,0,16076.43,16076.43,0,Cipele - Zaštita na radu
24517,7911,0,15453.57,15453.57,0,Zavarivanje - Elektrode - osno
24517,7987,0,8518.79,8518.79,0,Farm ulja
24517,7990,0,14270.7,14270.7,0,Paletari
24517,8010,0,9806.62,9806.62,0,Bašta - Baštenski nameštaj
127802,7806,135.88,5451,5315.12,1,Rukavice - Zaštita na radu
127802,7808,0,3648.93,3648.93,0,Burgije za metal              
127802,7815,2790.2,17422.77,14632.57,1,Radna odeća -Zaštita na radu
127802,7820,0,8633.32,8633.32,0,MASTER mašine                 
127802,7836,0,4631.55,4631.55,0,"Ankeri, tiplovi               "
127802,7842,4413.64,4413.64,0,3,Građevinske burgije           
127802,7849,0,3909.28,3909.28,0,Protivpožarna zaštita
127802,7862,0,6420.33,6420.33,0,Mašinski navoj                
127802,7877,0,4327.49,4327.49,0,Kablovske vezice              
127802,7909,0,14622.79,14622.79,0,Cipele - Zaštita na radu
127802,7982,0,10615.17,10615.17,0,Navojne štangle
127802,7983,0,7290.78,7290.78,0,Varifix
127802,7998,0,7581.81,7581.81,0,RUČNI ALAT
127802,8057,0,3814.99,3814.99,0,Pantalone - Zaštita na radu
127802,8062,0,6883.61,6883.61,0,Radna odela - Zaštita na radu
16475,7798,17976,81265.01,63289.01,1,Brzomontirajući tiplovi       
16475,7806,0,24950.05,24950.05,0,Rukavice - Zaštita na radu
16475,7808,3.48,0,0,0,Burgije za metal              
16475,7815,0,103224.37,103224.37,0,Radna odeća -Zaštita na radu
16475,7819,0,70268.45,70268.45,0,PUR pene                      
16475,7820,0,51915.3,51915.3,0,MASTER mašine                 
16475,7829,54397.2,381583.06,327185.86,3,Vijci za gips                 
16475,7836,7833,14124.81,6291.81,1,"Ankeri, tiplovi               "
16475,7842,7950.98,19205.39,11254.41,1,Građevinske burgije           
16475,7853,0,37182.36,37182.36,0,Rezne ploče          
16475,7884,0,18569.17,18569.17,0,Silikoni                      
16475,7898,0,30124.47,30124.47,0,Zavarivanje - Aparati za zavar
16475,7909,0,120551.07,120551.07,0,Cipele - Zaštita na radu
16475,7998,0,63370.57,63370.57,0,RUČNI ALAT
16475,8057,0,27638.62,27638.62,0,Pantalone - Zaštita na radu
16475,8062,36036,36036,0,3,Radna odela - Zaštita na radu
50569,7805,133075.31,291454.35,158379.04,2,K+D/MS Polimeri               
50569,7811,0,179992.63,179992.63,0,Bašta - Pumpe za vodu
50569,7815,129,152243.88,152114.88,3,Radna odeća -Zaštita na radu
50569,7819,214959.12,1212629.65,997670.53,3,PUR pene                      
50569,7834,11366.5,300781.46,289414.96,2,"Bašta - Konektori, Ventili, Slavine"
50569,7842,399.25,0,0,0,Građevinske burgije           
50569,7853,65350.46,189739.14,124388.68,2,Rezne ploče          
50569,7865,655547.53,655547.53,0,20,Šelne sa gumom i instalacije
50569,7869,103296.96,156277.81,52980.85,7,"Šelne za creva, ZEBRA         "
50569,7882,0,1514636.88,1514636.88,0,Sanitar - Daske za WC
50569,7884,760790.4,970961.09,210170.69,3,Silikoni                      
50569,7890,0,777154.87,777154.87,0,Sanitar - Slavine 
50569,7892,58890.8,845464.63,786573.83,5,Sanitar - Tuš program/razno
50569,7893,0,156183.27,156183.27,0,Bašta - motorni program
50569,7907,7053.47,123226.58,116173.11,2,Bašta - Creva za vodu
50569,7998,12596.37,0,0,0,RUČNI ALAT
50569,8003,0,164565.09,164565.09,0,SANITAR – GALANTERIJA 
39226,7800,27812.62,27812.62,0,14,Sijalice                      
39226,7806,13008.18,14435.8,1427.62,7,Rukavice - Zaštita na radu
39226,7815,0,1669.98,1669.98,0,Radna odeća -Zaštita na radu
39226,7851,0,3458.21,3458.21,0,Bašta - Alat/razno
39226,7857,1363.58,1591.12,227.54,1,Kontakt sprejevi              
39226,7859,0,1557.43,1557.43,0,Podmazivači                   
39226,7863,0,8693.39,8693.39,0,Brisači auto stakla           
39226,7893,0,3143.63,3143.63,0,Bašta - motorni program
39226,7900,0,5370.83,5370.83,0,Antifriz                      
39226,7905,0,2274.71,2274.71,0,Sredstva za negu i održavanje 
39226,7909,0,1472.9,1472.9,0,Cipele - Zaštita na radu
39226,7987,3252.37,17526.62,14274.25,1,Farm ulja
39226,8000,2267.28,2983.47,716.19,1,Cargo specijal
39226,8056,0,3045.64,3045.64,0,Auto Stakla- Tečnosti
39226,8059,0,6501.78,6501.78,0,Čistač kočnica
124449,7798,658.98,0,0,0,Brzomontirajući tiplovi       
124449,7805,9537.9,66352.57,56814.67,3,K+D/MS Polimeri               
124449,7806,46039.81,84319.37,38279.56,14,Rukavice - Zaštita na radu
124449,7814,0,94551.09,94551.09,0,Fasadna mrežica               
124449,7819,14231.59,201556.29,187324.7,4,PUR pene                      
124449,7820,0,71940.91,71940.91,0,MASTER mašine                 
124449,7829,18477.9,84692.36,66214.46,7,Vijci za gips                 
124449,7836,49804.02,0,0,0,"Ankeri, tiplovi               "
124449,7853,23167.57,63801.87,40634.3,6,Rezne ploče          
124449,7862,44757.75,76575.21,31817.46,39,Mašinski navoj                
124449,7884,1320.48,69343.15,68022.67,1,Silikoni                      
124449,7890,75983.59,75983.59,0,12,Sanitar - Slavine 
124449,7892,8803.32,85529.38,76726.06,5,Sanitar - Tuš program/razno
124449,7893,106477.2,512918.85,406441.65,6,Bašta - motorni program
124449,7902,9072,58757.61,49685.61,1,Folije                        
124449,7909,86657.68,167849.62,81191.94,22,Cipele - Zaštita na radu
124449,7998,28002.74,80586.2,52583.46,5,RUČNI ALAT
124449,8062,8460.9,0,0,0,Radna odela - Zaštita na radu
8903,7805,1714.34,321263.55,319549.21,1,K+D/MS Polimeri               
8903,7808,25092.3,100620.28,75527.98,13,Burgije za metal              
8903,7810,0,200630.41,200630.41,0,Lamelarni brusni diskovi      
8903,7815,134475.98,134475.98,0,10,Radna odeća -Zaštita na radu
8903,7819,13572,239436.3,225864.3,1,PUR pene                      
8903,7820,0,90691.55,90691.55,0,MASTER mašine                 
8903,7842,4083.28,0,0,0,Građevinske burgije           
8903,7852,9034.2,0,0,0,ZEBRA Shark tiplovi           
8903,7853,0,76775.58,76775.58,0,Rezne ploče          
8903,7854,53626.12,99878.33,46252.21,1,Lepak za drvo                 
8903,7856,69810.16,480687.44,410877.28,23,Vijci za drvo                 
8903,7884,72093.56,200717.84,128624.28,5,Silikoni                      
8903,7895,0,55214.66,55214.66,0,Oprema i sprej za zavarivanje 
8903,7897,0,55522.27,55522.27,0,Zavarivanje - Žica za zavariva
8903,7909,6980.4,443621.42,436641.02,2,Cipele - Zaštita na radu
8903,7975,0,98636.98,98636.98,0,Montaža stolarije
8903,7998,43691.97,200766.13,157074.16,19,RUČNI ALAT
56736,7803,20.08,0,0,0,Ostalo                        
56736,7806,27027.43,217598.82,190571.39,10,Rukavice - Zaštita na radu
56736,7815,0,137494.2,137494.2,0,Radna odeća -Zaštita na radu
56736,7820,6590,139858.1,133268.1,1,MASTER mašine                 
56736,7838,2990,245718.03,242728.03,1,Papiri za brisanje            
56736,7859,19175.86,133246.92,114071.06,3,Podmazivači                   
56736,7860,5433.97,0,0,0,Radionička oprema             
56736,7866,0,60716.83,60716.83,0,Čišćenje i nega površina      
56736,7867,31145.86,137842.78,106696.92,9,DOS lepkovi i Super RTV       
56736,7868,0,61454.81,61454.81,0,Pneumatska instalacija        
56736,7877,0,140916.87,140916.87,0,Kablovske vezice              
56736,7881,73596.3,92793.29,19196.99,10,"Kablovske stopice, kleme, leml"
56736,7900,81980,81980,0,1,Antifriz                      
56736,7909,46735.16,158769.26,112034.1,6,Cipele - Zaštita na radu
56736,7991,476.03,0,0,0,Brusne ploče
56736,7998,87476.19,630759.01,543282.82,32,RUČNI ALAT
56736,7999,1593.35,69089.94,67496.59,3,Auto specijal
56736,8059,179198.16,431247.14,252048.98,1,Čistač kočnica
42929,7801,0,5249.6,5249.6,0,Samostalni artikal            
42929,7805,0,5060.23,5060.23,0,K+D/MS Polimeri               
42929,7806,0,6343.85,6343.85,0,Rukavice - Zaštita na radu
42929,7815,13560,38639.94,25079.94,3,Radna odeća -Zaštita na radu
42929,7816,0,10093.43,10093.43,0,Vijci za lim                  
42929,7819,0,9876.39,9876.39,0,PUR pene                      
42929,7820,12990,19649.9,6659.9,1,MASTER mašine                 
42929,7853,0,10951.35,10951.35,0,Rezne ploče          
42929,7857,447.56,0,0,0,Kontakt sprejevi              
42929,7884,0,22707.6,22707.6,0,Silikoni                      
42929,7898,0,4787.79,4787.79,0,Zavarivanje - Aparati za zavar
42929,7905,539.42,0,0,0,Sredstva za negu i održavanje 
42929,7909,0,50142.89,50142.89,0,Cipele - Zaštita na radu
42929,7990,0,4865.06,4865.06,0,Paletari
42929,7998,15527.8,15527.8,0,3,RUČNI ALAT
42929,8057,0,12791.31,12791.31,0,Pantalone - Zaštita na radu
42929,8059,2274,0,0,0,Čistač kočnica
42929,8062,0,23310.93,23310.93,0,Radna odela - Zaštita na radu
22425,7800,0,57912.6,57912.6,0,Sijalice                      
22425,7806,0,82094.15,82094.15,0,Rukavice - Zaštita na radu
22425,7815,0,295807.5,295807.5,0,Radna odeća -Zaštita na radu
22425,7820,0,96718.29,96718.29,0,MASTER mašine                 
22425,7828,52000,52000,0,1,Zatezne i trake za nošenje ter
22425,7859,0,37486,37486,0,Podmazivači                   
22425,7860,0,52812.39,52812.39,0,Radionička oprema             
22425,7871,0,43451.12,43451.12,0,WOW i Klima stanice                        
22425,7900,0,65143.62,65143.62,0,Antifriz                      
22425,7904,0,197538.46,197538.46,0,Triathlon                     
22425,7909,0,179481.16,179481.16,0,Cipele - Zaštita na radu
22425,7998,0,144711.54,144711.54,0,RUČNI ALAT
22425,8056,0,35182.62,35182.62,0,Auto Stakla- Tečnosti
22425,8059,0,53152.69,53152.69,0,Čistač kočnica
22425,8062,0,93887.68,93887.68,0,Radna odela - Zaštita na radu
22177,7806,156518.4,156518.4,0,5,Rukavice - Zaštita na radu
22177,7815,1162.2,41367.03,40204.83,1,Radna odeća -Zaštita na radu
22177,7820,13428.8,25563.25,12134.45,1,MASTER mašine                 
22177,7853,0,27472.31,27472.31,0,Rezne ploče          
22177,7854,0,28344.4,28344.4,0,Lepak za drvo                 
22177,7859,0,60156.68,60156.68,0,Podmazivači                   
22177,7862,0,24660.86,24660.86,0,Mašinski navoj                
22177,7866,0,33287.64,33287.64,0,Čišćenje i nega površina      
22177,7867,0,30001.84,30001.84,0,DOS lepkovi i Super RTV       
